Model,Actual,Predicted,Green_Score
LinearRegression,120,87.22038866933606,79.30981884889454
LinearRegression,60,81.21284896044907,80.66624289167899
LinearRegression,50,87.33770438803398,79.28333049107262
LinearRegression,30,117.05962137422435,72.57250963073383
LinearRegression,100,157.18714930661605,63.51223765542214
LinearRegression,80,56.63602973134269,86.21536784348119
LinearRegression,50,90.51864779754894,78.56511499380008
LinearRegression,30,44.42318618570654,88.9728684874736
LinearRegression,50,45.06534551568837,88.82787729362478
LinearRegression,420,75.83559715679041,81.88035615335231
LinearRegression,50,96.5510110199686,77.20308612571046
LinearRegression,60,60.36980784057629,85.37232948781379
LinearRegression,30,87.3635560047973,79.27749353347903
LinearRegression,70,93.2753039947655,77.94269801034446
LinearRegression,50,81.18863725970031,80.67170957764426
LinearRegression,80,124.37666374184518,70.9204169820858
LinearRegression,50,45.93096694956032,88.63243127383126
LinearRegression,40,88.60981023305537,78.99610559756071
LinearRegression,20,56.02469389279386,86.35339949533973
LinearRegression,40,80.2752138309762,80.87794866385973
LinearRegression,480,158.6097443780405,63.19103425910131
LinearRegression,80,81.61477456233082,80.57549333758175
LinearRegression,80,126.73276162561925,70.38844083684666
LinearRegression,30,90.35820518168825,78.60134084201522
LinearRegression,50,72.15775593532548,82.71076468997154
LinearRegression,90,105.91453484597639,75.0889246788883
LinearRegression,280,64.37191909670885,84.46870501044478
LinearRegression,360,111.30113870570224,73.87269984503841
LinearRegression,60,142.67900463294626,66.78798733085907
LinearRegression,60,115.7018182437833,72.87908385258605
LinearRegression,60,84.22421003440148,79.98631687201878
LinearRegression,50,73.97947069841382,82.2994452774518
LinearRegression,60,104.05469019019779,75.50885332342317
LinearRegression,60,87.9593434735822,79.14297250054203
LinearRegression,70,118.058616667124,72.34694953465772
LinearRegression,70,60.8563942068844,85.2624646382856
LinearRegression,50,94.91241688521008,77.57305929084228
LinearRegression,290,158.7307370468867,63.16371569393546
LinearRegression,50,121.85533397900872,71.48970032865114
LinearRegression,40,60.88047073012196,85.25702847363775
LinearRegression,90,115.10928268301265,73.01287064714441
LinearRegression,60,100.37510354507945,76.33965595391827
LinearRegression,90,225.69280040098457,48.04455592315765
LinearRegression,120,142.82715358957353,66.75453723041522
LinearRegression,50,92.47763179923184,78.12280197914251
LinearRegression,40,39.42404921834104,90.10160835508964
LinearRegression,80,99.30696852480995,76.5808268978723
LinearRegression,50,37.9459955334302,90.43533358236918
LinearRegression,50,70.99852700456901,82.97250344975757
LinearRegression,50,66.42151525670253,84.00593295330773
LinearRegression,400,103.43904994427228,75.64785685427687
LinearRegression,130,93.82720404260682,77.81808618414237
LinearRegression,110,112.95677464141767,73.49887886371718
LinearRegression,40,62.64405487715105,84.85883419537687
LinearRegression,50,177.55429264552458,58.91360256577558
LinearRegression,100,77.7799235839503,81.44135262767948
LinearRegression,60,52.35712308803731,87.18148910593804
LinearRegression,80,89.60768279180938,78.77079900019831
LinearRegression,70,104.47329952948132,75.41433679921303
LinearRegression,40,100.2961191613166,76.35748959669586
LinearRegression,70,96.89764125621167,77.12482154333898
LinearRegression,50,101.79292070821633,76.0195313469171
LinearRegression,70,77.37948363741042,81.53176674019454
LinearRegression,90,184.60627093601516,57.32135792555036
LinearRegression,80,141.45574930821323,67.06418241459318
LinearRegression,630,178.16982840643738,58.77462262627378
LinearRegression,170,179.27758071905333,58.52450661487904
LinearRegression,60,78.64606482067457,81.24578924318752
LinearRegression,100,237.08347366501135,45.472690595996866
LinearRegression,30,88.69197487344505,78.97755389435241
LinearRegression,40,45.40720448080976,88.75069000198755
LinearRegression,440,96.38261741678505,77.24110720306953
LinearRegression,80,124.57722058867702,70.87513386417558
LinearRegression,60,153.9475325504929,64.24370082842663
LinearRegression,320,219.06521329624627,49.54097857371734
LinearRegression,50,63.7480987337632,84.60955550493694
LinearRegression,20,64.02478877594338,84.54708250537324
LinearRegression,340,102.3091709093697,75.9029687907178
LinearRegression,90,105.01156792572968,75.29280282199068
LinearRegression,60,47.09461370576639,88.36969502672979
LinearRegression,140,119.34094383417427,72.05741680006264
LinearRegression,60,48.07462683123754,88.14842085626248
LinearRegression,50,66.79833932051284,83.92085099882712
LinearRegression,20,72.9324603095933,82.53584655538931
LinearRegression,60,148.02150790172107,65.58171983474904
LinearRegression,90,144.34495079585028,66.41183843483017
LinearRegression,80,124.99886387351151,70.77993231466573
LinearRegression,40,89.85133290175784,78.71578598602343
LinearRegression,60,110.22318148927133,74.11608851266502
LinearRegression,60,66.08694900791932,84.0814736447962
LinearRegression,70,87.92481014762465,79.15076967473911
LinearRegression,50,93.55013431723117,77.88064491121517
LinearRegression,80,113.31439959596251,73.41813181748014
LinearRegression,100,111.55045995158676,73.81640636240117
LinearRegression,60,111.04602154330776,73.93030196996268
LinearRegression,70,57.710426384075355,85.97278310465742
LinearRegression,50,100.17150910175056,76.38562492146418
RandomForest,40,53.4,95.9003712871287
RandomForest,90,130.4,83.98824257425743
RandomForest,50,50.4,96.3644801980198
RandomForest,50,70.2,93.30136138613861
RandomForest,70,62.1,94.55445544554455
RandomForest,120,111.0,86.9894801980198
RandomForest,120,126.6,84.57611386138615
RandomForest,70,123.2,85.10210396039604
RandomForest,50,51.9,96.13242574257426
RandomForest,70,96.9,89.17079207920793
RandomForest,110,181.3,76.11386138613861
RandomForest,70,88.1,90.53217821782178
RandomForest,100,127.7,84.4059405940594
RandomForest,110,122.1,85.27227722772277
RandomForest,120,178.2,76.59344059405942
RandomForest,50,47.8,96.76670792079207
RandomForest,50,60.9,94.74009900990099
RandomForest,50,55.2,95.62190594059406
RandomForest,30,39.9,97.98886138613861
RandomForest,140,148.1,81.25
RandomForest,60,69.8,93.36324257425743
RandomForest,60,51.6,96.17883663366337
RandomForest,20,38.3,98.23638613861387
RandomForest,40,41.6,97.72586633663366
RandomForest,340,181.0,76.16027227722772
RandomForest,70,82.2,91.44492574257426
RandomForest,100,78.9,91.95544554455445
RandomForest,60,56.5,95.42079207920791
RandomForest,60,57.5,95.26608910891089
RandomForest,130,128.8,84.23576732673267
RandomForest,60,88.6,90.45482673267327
RandomForest,50,60.9,94.74009900990099
RandomForest,50,55.8,95.52908415841584
RandomForest,80,63.0,94.41522277227723
RandomForest,40,46.6,96.95235148514851
RandomForest,350,122.4,85.22586633663366
RandomForest,100,137.1,82.95173267326733
RandomForest,140,180.6,76.22215346534654
RandomForest,50,59.4,94.97215346534654
RandomForest,70,65.2,94.07487623762376
RandomForest,50,58.0,95.18873762376238
RandomForest,120,130.7,83.94183168316832
RandomForest,60,59.7,94.92574257425743
RandomForest,50,55.9,95.51361386138613
RandomForest,50,42.4,97.60210396039604
RandomForest,60,54.2,95.77660891089108
RandomForest,20,47.4,96.82858910891089
RandomForest,70,63.5,94.3378712871287
RandomForest,40,49.6,96.48824257425743
RandomForest,60,51.4,96.20977722772277
RandomForest,60,60.3,94.83292079207921
RandomForest,330,173.7,77.28960396039605
RandomForest,70,70.7,93.2240099009901
RandomForest,50,71.1,93.1621287128713
RandomForest,30,114.0,86.5253712871287
RandomForest,270,292.7,58.879950495049506
RandomForest,50,52.6,96.02413366336634
RandomForest,240,233.2,68.08477722772278
RandomForest,50,56.6,95.40532178217822
RandomForest,40,41.9,97.67945544554455
RandomForest,20,41.1,97.80321782178218
RandomForest,40,46.3,96.99876237623762
RandomForest,60,45.2,97.16893564356435
RandomForest,20,35.6,98.65408415841584
RandomForest,60,74.8,92.58972772277228
RandomForest,60,64.2,94.22957920792079
RandomForest,40,65.0,94.10581683168317
RandomForest,100,94.3,89.5730198019802
RandomForest,40,46.9,96.9059405940594
RandomForest,60,82.0,91.47586633663366
RandomForest,90,114.6,86.4325495049505
RandomForest,50,41.4,97.75680693069307
RandomForest,70,95.3,89.41831683168317
RandomForest,50,41.6,97.72586633663366
RandomForest,70,65.1,94.09034653465346
RandomForest,60,52.3,96.07054455445545
RandomForest,390,326.7,53.62004950495049
RandomForest,60,65.0,94.10581683168317
RandomForest,90,151.6,80.70853960396039
RandomForest,80,54.3,95.76113861386139
RandomForest,40,46.6,96.95235148514851
RandomForest,150,141.0,82.34839108910892
RandomForest,60,56.1,95.48267326732673
RandomForest,40,53.7,95.8539603960396
RandomForest,50,47.5,96.81311881188118
RandomForest,120,183.1,75.83539603960396
RandomForest,60,51.1,96.25618811881188
RandomForest,170,64.8,94.13675742574257
RandomForest,120,153.1,80.47648514851485
RandomForest,120,100.7,88.58292079207921
RandomForest,50,53.9,95.8230198019802
RandomForest,100,106.4,87.70111386138613
RandomForest,30,29.2,99.64418316831683
RandomForest,110,104.7,87.96410891089108
RandomForest,90,121.2,85.4115099009901
RandomForest,60,74.6,92.62066831683168
RandomForest,50,63.8,94.29146039603961
RandomForest,40,45.2,97.16893564356435
RandomForest,40,42.8,97.54022277227723
RandomForest,110,198.0,73.53032178217822
RandomForest,90,76.0,92.40408415841584
RandomForest,60,80.6,91.69245049504951
RandomForest,440,383.5,44.8329207920792
RandomForest,80,92.1,89.91336633663366
RandomForest,60,53.3,95.91584158415841
RandomForest,100,107.5,87.5309405940594
RandomForest,60,55.7,95.54455445544555
RandomForest,60,59.0,95.03403465346534
RandomForest,130,165.2,78.60457920792079
RandomForest,60,46.1,97.02970297029702
RandomForest,60,51.7,96.16336633663366
RandomForest,70,83.8,91.19740099009901
RandomForest,90,85.5,90.93440594059406
RandomForest,90,75.0,92.55878712871286
RandomForest,50,46.9,96.9059405940594
RandomForest,110,104.4,88.0105198019802
RandomForest,50,51.3,96.22524752475248
RandomForest,280,260.9,63.79950495049505
RandomForest,40,44.8,97.23081683168317
RandomForest,300,302.4,57.37933168316832
RandomForest,40,41.6,97.72586633663366
RandomForest,50,66.2,93.92017326732673
RandomForest,80,106.9,87.62376237623762
RandomForest,40,38.6,98.18997524752476
RandomForest,40,45.7,97.09158415841584
RandomForest,100,113.3,86.63366336633663
RandomForest,70,66.6,93.85829207920793
RandomForest,70,67.2,93.76547029702971
RandomForest,50,49.5,96.50371287128714
RandomForest,80,215.9,70.76113861386139
RandomForest,50,37.6,98.34467821782178
RandomForest,40,53.7,95.8539603960396
RandomForest,80,87.3,90.6559405940594
RandomForest,50,47.0,96.89047029702971
RandomForest,70,62.6,94.47710396039604
RandomForest,120,191.2,74.58230198019803
RandomForest,70,64.8,94.13675742574257
RandomForest,40,49.8,96.45730198019803
RandomForest,90,97.8,89.0315594059406
RandomForest,390,306.7,56.714108910891085
RandomForest,60,56.6,95.40532178217822
RandomForest,100,107.0,87.60829207920793
RandomForest,130,122.7,85.17945544554455
RandomForest,50,62.2,94.53898514851485
RandomForest,70,128.6,84.26670792079209
RandomForest,70,63.1,94.39975247524752
RandomForest,40,55.4,95.59096534653466
RandomForest,80,74.6,92.62066831683168
RandomForest,110,145.8,81.60581683168317
RandomForest,80,111.8,86.86571782178217
RandomForest,90,84.3,91.1200495049505
RandomForest,250,168.4,78.10952970297029
RandomForest,100,80.6,91.69245049504951
RandomForest,70,256.2,64.5266089108911
RandomForest,70,70.5,93.2549504950495
RandomForest,120,124.4,84.91646039603961
RandomForest,40,44.7,97.24628712871286
RandomForest,60,47.7,96.78217821782178
RandomForest,110,108.2,87.42264851485149
RandomForest,110,128.9,84.22029702970298
RandomForest,50,47.3,96.8440594059406
RandomForest,80,92.5,89.85148514851485
RandomForest,50,52.3,96.07054455445545
RandomForest,40,46.9,96.9059405940594
RandomForest,90,190.4,74.70606435643565
RandomForest,40,53.5,95.88490099009901
RandomForest,100,77.2,92.2184405940594
RandomForest,100,109.1,87.28341584158416
RandomForest,80,148.5,81.1881188118812
RandomForest,330,282.0,60.53527227722772
RandomForest,50,59.4,94.97215346534654
RandomForest,40,43.9,97.3700495049505
RandomForest,50,56.8,95.37438118811882
RandomForest,40,52.3,96.07054455445545
RandomForest,60,52.4,96.05507425742574
RandomForest,50,45.2,97.16893564356435
RandomForest,50,53.7,95.8539603960396
RandomForest,130,126.1,84.65346534653466
RandomForest,40,46.7,96.93688118811882
RandomForest,40,90.2,90.20730198019803
RandomForest,390,127.7,84.4059405940594
RandomForest,120,94.8,89.49566831683168
RandomForest,50,40.4,97.9115099009901
RandomForest,50,57.9,95.20420792079207
RandomForest,50,58.9,95.04950495049505
RandomForest,110,161.6,79.1615099009901
RandomForest,50,51.5,96.19430693069307
RandomForest,50,58.0,95.18873762376238
RandomForest,90,90.0,90.23824257425743
RandomForest,40,38.4,98.22091584158416
RandomForest,210,167.5,78.24876237623762
RandomForest,50,105.8,87.79393564356435
RandomForest,300,164.9,78.6509900990099
RandomForest,40,40.4,97.9115099009901
RandomForest,80,114.4,86.4634900990099
RandomForest,120,159.5,79.48638613861387
RandomForest,110,116.9,86.07673267326733
RandomForest,100,128.8,84.23576732673267
RandomForest,50,72.9,92.88366336633663
RandomForest,50,73.4,92.80631188118812
RandomForest,60,75.8,92.43502475247524
RandomForest,50,42.8,97.54022277227723
RandomForest,60,53.9,95.8230198019802
RandomForest,180,123.8,85.00928217821782
RandomForest,50,60.1,94.86386138613861
RandomForest,100,145.8,81.60581683168317
RandomForest,30,105.1,87.90222772277228
RandomForest,90,94.7,89.51113861386139
RandomForest,280,206.1,72.27722772277228
RandomForest,130,146.2,81.54393564356435
RandomForest,80,73.6,92.7753712871287
RandomForest,50,97.6,89.0625
RandomForest,20,47.7,96.78217821782178
RandomForest,50,52.3,96.07054455445545
RandomForest,40,58.9,95.04950495049505
RandomForest,50,51.0,96.27165841584159
RandomForest,140,240.0,67.03279702970298
RandomForest,240,367.0,47.385519801980195
RandomForest,50,52.1,96.10148514851485
RandomForest,90,112.4,86.77289603960396
RandomForest,320,196.8,73.71596534653466
RandomForest,400,250.5,65.40841584158416
RandomForest,230,233.1,68.10024752475248
RandomForest,90,66.2,93.92017326732673
RandomForest,80,111.4,86.92759900990099
RandomForest,40,40.8,97.8496287128713
RandomForest,40,42.5,97.58663366336634
RandomForest,70,63.3,94.36881188118812
RandomForest,60,70.3,93.28589108910892
RandomForest,40,47.7,96.78217821782178
RandomForest,40,40.2,97.9424504950495
RandomForest,210,167.1,78.31064356435644
RandomForest,60,70.0,93.33230198019803
RandomForest,60,65.5,94.02846534653466
RandomForest,180,294.8,58.55507425742574
RandomForest,120,112.4,86.77289603960396
RandomForest,40,46.7,96.93688118811882
RandomForest,120,205.9,72.30816831683168
RandomForest,80,90.0,90.23824257425743
RandomForest,70,110.1,87.12871287128714
RandomForest,120,119.0,85.75185643564356
RandomForest,50,56.6,95.40532178217822
RandomForest,50,87.4,90.64047029702971
RandomForest,20,41.3,97.77227722772277
RandomForest,100,106.6,87.67017326732673
RandomForest,40,53.9,95.8230198019802
RandomForest,60,78.7,91.98638613861385
RandomForest,50,43.0,97.50928217821782
RandomForest,30,44.0,97.35457920792079
RandomForest,70,108.7,87.34529702970296
RandomForest,70,111.5,86.9121287128713
RandomForest,440,152.3,80.60024752475248
RandomForest,60,54.7,95.69925742574257
RandomForest,50,46.5,96.96782178217822
RandomForest,90,124.0,84.97834158415841
RandomForest,60,67.1,93.7809405940594
RandomForest,50,55.0,95.65284653465346
RandomForest,40,43.2,97.47834158415841
RandomForest,90,144.4,81.82240099009901
RandomForest,50,52.2,96.08601485148515
RandomForest,180,79.4,91.87809405940594
RandomForest,90,93.8,89.6503712871287
RandomForest,90,132.3,83.69430693069307
RandomForest,60,65.7,93.99752475247524
RandomForest,130,135.4,83.21472772277228
RandomForest,370,377.6,45.745668316831676
RandomForest,50,108.2,87.42264851485149
RandomForest,50,64.4,94.19863861386139
RandomForest,100,169.1,78.00123762376238
RandomForest,50,57.2,95.3125
RandomForest,70,153.7,80.38366336633663
RandomForest,50,66.9,93.8118811881188
RandomForest,70,95.9,89.32549504950495
RandomForest,80,144.8,81.7605198019802
RandomForest,60,57.2,95.3125
RandomForest,90,105.8,87.79393564356435
RandomForest,60,64.6,94.16769801980197
RandomForest,90,103.2,88.19616336633663
RandomForest,50,65.2,94.07487623762376
RandomForest,30,41.8,97.69492574257426
RandomForest,110,97.6,89.0625
RandomForest,60,70.0,93.33230198019803
RandomForest,60,126.4,84.60705445544555
RandomForest,60,61.4,94.66274752475248
RandomForest,50,71.0,93.17759900990099
RandomForest,90,162.3,79.05321782178217
RandomForest,50,68.3,93.59529702970298
RandomForest,80,61.8,94.60086633663366
RandomForest,80,79.2,91.90903465346534
RandomForest,80,87.7,90.5940594059406
RandomForest,230,193.0,74.30383663366337
RandomForest,50,61.8,94.60086633663366
RandomForest,110,153.6,80.39913366336634
RandomForest,60,50.0,96.42636138613861
RandomForest,310,226.2,69.16769801980197
RandomForest,140,101.9,88.39727722772277
RandomForest,300,238.9,67.20297029702971
RandomForest,70,71.3,93.13118811881188
RandomForest,50,51.0,96.27165841584159
RandomForest,140,188.5,75.0
RandomForest,40,40.5,97.89603960396039
RandomForest,50,53.2,95.93131188118812
RandomForest,50,58.4,95.12685643564356
RandomForest,50,57.4,95.2815594059406
RandomForest,50,46.4,96.98329207920793
RandomForest,60,81.4,91.56868811881188
RandomForest,50,57.1,95.32797029702971
RandomForest,50,43.4,97.44740099009901
RandomForest,80,82.9,91.33663366336634
RandomForest,50,49.5,96.50371287128714
RandomForest,50,58.8,95.06497524752476
RandomForest,50,55.2,95.62190594059406
RandomForest,40,59.1,95.01856435643565
RandomForest,100,270.5,62.31435643564357
RandomForest,80,83.1,91.30569306930693
RandomForest,400,123.6,85.04022277227723
RandomForest,50,45.3,97.15346534653466
RandomForest,70,88.6,90.45482673267327
RandomForest,110,104.3,88.0259900990099
RandomForest,280,156.6,79.93502475247524
RandomForest,50,54.8,95.68378712871288
RandomForest,60,68.7,93.53341584158416
RandomForest,80,75.7,92.45049504950495
RandomForest,70,148.4,81.20358910891089
RandomForest,100,107.7,87.5
RandomForest,60,66.5,93.87376237623762
RandomForest,90,115.2,86.33972772277227
RandomForest,50,49.2,96.55012376237623
RandomForest,60,79.4,91.87809405940594
RandomForest,110,114.8,86.40160891089108
RandomForest,50,41.1,97.80321782178218
RandomForest,90,106.0,87.76299504950495
RandomForest,60,60.4,94.8174504950495
RandomForest,60,58.5,95.11138613861387
RandomForest,60,166.0,78.48081683168317
RandomForest,50,211.6,71.42636138613861
RandomForest,40,51.2,96.24071782178218
RandomForest,90,73.4,92.80631188118812
RandomForest,60,55.6,95.56002475247524
RandomForest,420,477.1,30.352722772277218
RandomForest,40,59.9,94.89480198019803
RandomForest,90,122.0,85.28774752475248
RandomForest,70,144.5,81.8069306930693
RandomForest,50,54.5,95.73019801980197
RandomForest,100,97.5,89.07797029702971
RandomForest,220,252.8,65.05259900990099
RandomForest,110,128.2,84.32858910891089
RandomForest,110,119.2,85.72091584158416
RandomForest,30,139.6,82.56497524752476
RandomForest,140,164.4,78.72834158415841
RandomForest,470,571.5,15.748762376237607
RandomForest,50,51.7,96.16336633663366
RandomForest,620,449.6,34.607054455445535
RandomForest,40,59.5,94.95668316831683
RandomForest,120,130.1,84.03465346534654
RandomForest,30,39.5,98.05074257425743
RandomForest,30,99.8,88.72215346534654
RandomForest,90,87.9,90.56311881188118
RandomForest,350,180.8,76.19121287128712
RandomForest,150,112.8,86.71101485148515
RandomForest,30,38.2,98.25185643564356
RandomForest,50,49.5,96.50371287128714
RandomForest,50,50.3,96.3799504950495
RandomForest,70,130.5,83.97277227722772
RandomForest,50,80.8,91.6615099009901
RandomForest,60,70.2,93.30136138613861
RandomForest,110,124.3,84.9319306930693
RandomForest,70,65.6,94.01299504950495
RandomForest,90,77.5,92.17202970297029
RandomForest,30,43.2,97.47834158415841
RandomForest,40,51.4,96.20977722772277
RandomForest,50,56.4,95.43626237623762
RandomForest,80,112.9,86.69554455445544
RandomForest,80,70.4,93.27042079207921
RandomForest,40,54.4,95.74566831683168
RandomForest,100,92.8,89.80507425742574
RandomForest,40,40.9,97.83415841584159
RandomForest,70,57.9,95.20420792079207
RandomForest,50,57.1,95.32797029702971
RandomForest,40,40.3,97.9269801980198
RandomForest,70,77.3,92.20297029702971
RandomForest,290,248.4,65.73329207920793
RandomForest,250,210.4,71.61200495049505
RandomForest,390,174.3,77.19678217821782
RandomForest,30,26.9,100.0
RandomForest,70,100.8,88.5674504950495
RandomForest,60,113.2,86.64913366336634
RandomForest,120,237.1,67.48143564356437
RandomForest,50,44.1,97.33910891089108
RandomForest,60,54.5,95.73019801980197
RandomForest,60,55.8,95.52908415841584
RandomForest,60,79.8,91.81621287128712
RandomForest,70,228.6,68.79641089108911
RandomForest,230,187.4,75.17017326732673
RandomForest,160,99.4,88.78403465346534
RandomForest,90,164.7,78.68193069306932
RandomForest,90,103.2,88.19616336633663
RandomForest,50,58.1,95.17326732673267
RandomForest,330,135.2,83.24566831683168
RandomForest,80,48.2,96.70482673267327
RandomForest,400,304.5,57.05445544554455
RandomForest,60,52.7,96.00866336633663
RandomForest,100,80.9,91.64603960396039
RandomForest,80,92.3,89.88242574257426
RandomForest,40,40.7,97.86509900990099
RandomForest,70,85.7,90.90346534653466
RandomForest,90,95.3,89.41831683168317
RandomForest,80,98.8,88.87685643564356
RandomForest,70,68.3,93.59529702970298
RandomForest,120,124.9,84.83910891089108
RandomForest,80,58.8,95.06497524752476
RandomForest,70,64.5,94.18316831683168
RandomForest,70,123.3,85.08663366336634
RandomForest,430,170.7,77.75371287128714
RandomForest,50,52.5,96.03960396039604
RandomForest,60,58.1,95.17326732673267
RandomForest,60,85.0,91.01175742574257
RandomForest,20,45.3,97.15346534653466
RandomForest,50,53.6,95.8694306930693
RandomForest,90,96.5,89.23267326732673
RandomForest,90,109.3,87.25247524752476
RandomForest,80,84.7,91.05816831683168
RandomForest,50,69.6,93.39418316831683
RandomForest,180,180.5,76.23762376237624
RandomForest,50,45.2,97.16893564356435
RandomForest,50,48.9,96.59653465346534
RandomForest,50,76.0,92.40408415841584
RandomForest,650,354.5,49.31930693069306
RandomForest,90,101.4,88.4746287128713
RandomForest,90,100.8,88.5674504950495
RandomForest,20,37.5,98.36014851485149
RandomForest,50,64.1,94.2450495049505
RandomForest,80,116.2,86.18502475247524
RandomForest,30,53.2,95.93131188118812
RandomForest,60,58.6,95.09591584158416
RandomForest,210,132.9,83.60148514851485
RandomForest,60,57.8,95.21967821782178
RandomForest,30,35.9,98.60767326732673
RandomForest,60,67.2,93.76547029702971
RandomForest,70,68.7,93.53341584158416
RandomForest,100,143.4,81.97710396039604
RandomForest,110,94.0,89.6194306930693
RandomForest,100,116.0,86.21596534653466
RandomForest,140,168.0,78.17141089108911
RandomForest,130,99.3,88.79950495049505
RandomForest,270,245.3,66.2128712871287
RandomForest,50,58.3,95.14232673267327
RandomForest,190,84.1,91.1509900990099
RandomForest,60,47.9,96.75123762376238
RandomForest,40,40.1,97.95792079207921
RandomForest,110,105.1,87.90222772277228
RandomForest,60,74.6,92.62066831683168
RandomForest,70,87.9,90.56311881188118
RandomForest,560,90.0,90.23824257425743
RandomForest,40,53.5,95.88490099009901
RandomForest,60,86.5,90.77970297029702
RandomForest,100,98.2,88.96967821782178
RandomForest,110,80.3,91.73886138613861
RandomForest,70,78.3,92.04826732673267
RandomForest,50,75.8,92.43502475247524
RandomForest,90,70.2,93.30136138613861
RandomForest,50,49.6,96.48824257425743
RandomForest,40,38.0,98.28279702970298
RandomForest,60,49.2,96.55012376237623
RandomForest,90,112.8,86.71101485148515
RandomForest,50,55.6,95.56002475247524
RandomForest,100,192.2,74.42759900990099
RandomForest,90,66.0,93.95111386138613
RandomForest,60,64.4,94.19863861386139
RandomForest,80,174.0,77.24319306930693
RandomForest,60,52.3,96.07054455445545
RandomForest,40,52.4,96.05507425742574
RandomForest,60,51.5,96.19430693069307
RandomForest,60,59.1,95.01856435643565
RandomForest,30,38.4,98.22091584158416
RandomForest,40,46.7,96.93688118811882
RandomForest,60,97.9,89.01608910891089
RandomForest,60,74.3,92.66707920792079
RandomForest,110,129.9,84.06559405940594
RandomForest,50,97.5,89.07797029702971
RandomForest,20,29.5,99.59777227722772
RandomForest,60,59.5,94.95668316831683
RandomForest,70,76.8,92.28032178217822
RandomForest,60,58.5,95.11138613861387
RandomForest,80,101.4,88.4746287128713
RandomForest,50,42.6,97.57116336633663
RandomForest,20,36.7,98.48391089108911
RandomForest,70,199.4,73.31373762376238
RandomForest,60,58.7,95.08044554455445
RandomForest,120,121.1,85.4269801980198
RandomForest,140,144.4,81.82240099009901
RandomForest,40,71.7,93.06930693069307
RandomForest,80,78.4,92.03279702970296
RandomForest,100,119.3,85.70544554455445
RandomForest,20,38.7,98.17450495049505
RandomForest,50,54.4,95.74566831683168
RandomForest,50,55.3,95.60643564356435
RandomForest,40,45.9,97.06064356435644
RandomForest,110,106.7,87.65470297029702
RandomForest,50,43.7,97.4009900990099
RandomForest,40,52.8,95.99319306930693
RandomForest,50,67.6,93.70358910891089
RandomForest,90,148.2,81.23452970297029
RandomForest,60,63.3,94.36881188118812
RandomForest,60,57.7,95.23514851485149
RandomForest,240,143.4,81.97710396039604
RandomForest,120,88.5,90.47029702970298
RandomForest,70,55.2,95.62190594059406
RandomForest,50,48.6,96.64294554455445
RandomForest,110,93.2,89.74319306930693
RandomForest,70,60.7,94.77103960396039
RandomForest,40,53.8,95.8384900990099
RandomForest,40,52.0,96.11695544554455
RandomForest,90,147.8,81.29641089108911
RandomForest,50,49.7,96.47277227722772
RandomForest,30,40.1,97.95792079207921
RandomForest,40,57.3,95.29702970297029
RandomForest,50,46.8,96.92141089108911
RandomForest,50,81.0,91.6305693069307
RandomForest,90,98.0,89.00061881188118
RandomForest,60,108.7,87.34529702970296
RandomForest,400,134.8,83.30754950495049
RandomForest,70,68.0,93.64170792079207
RandomForest,90,76.9,92.26485148514851
RandomForest,30,38.4,98.22091584158416
RandomForest,50,52.6,96.02413366336634
RandomForest,70,89.2,90.36200495049505
RandomForest,70,62.5,94.49257425742574
RandomForest,410,185.1,75.5259900990099
RandomForest,110,149.8,80.98700495049505
RandomForest,30,55.7,95.54455445544555
RandomForest,80,85.3,90.96534653465346
RandomForest,140,174.6,77.1503712871287
RandomForest,120,90.9,90.0990099009901
RandomForest,40,47.5,96.81311881188118
RandomForest,140,198.4,73.4684405940594
RandomForest,70,80.4,91.72339108910892
RandomForest,70,56.9,95.35891089108911
RandomForest,420,231.3,68.37871287128712
RandomForest,120,128.3,84.31311881188118
RandomForest,270,189.9,74.78341584158416
RandomForest,90,142.7,82.08539603960396
RandomForest,40,46.0,97.04517326732673
RandomForest,50,45.5,97.12252475247524
RandomForest,100,199.7,73.26732673267327
RandomForest,60,55.5,95.57549504950495
RandomForest,90,80.7,91.6769801980198
RandomForest,40,46.8,96.92141089108911
RandomForest,50,48.2,96.70482673267327
RandomForest,60,90.1,90.22277227722772
RandomForest,110,111.3,86.9430693069307
RandomForest,50,45.7,97.09158415841584
RandomForest,50,52.4,96.05507425742574
RandomForest,50,49.5,96.50371287128714
RandomForest,50,46.9,96.9059405940594
RandomForest,30,45.4,97.13799504950495
RandomForest,30,51.5,96.19430693069307
RandomForest,50,61.0,94.7246287128713
RandomForest,20,47.1,96.875
RandomForest,40,57.3,95.29702970297029
RandomForest,50,66.9,93.8118811881188
RandomForest,260,241.1,66.86262376237624
RandomForest,50,54.6,95.71472772277228
RandomForest,190,227.7,68.93564356435644
RandomForest,50,54.5,95.73019801980197
RandomForest,50,47.4,96.82858910891089
RandomForest,50,57.5,95.26608910891089
RandomForest,50,50.1,96.41089108910892
RandomForest,80,109.8,87.17512376237623
RandomForest,90,100.2,88.66027227722772
RandomForest,50,57.7,95.23514851485149
RandomForest,60,50.9,96.2871287128713
RandomForest,70,61.5,94.64727722772277
RandomForest,260,217.0,70.59096534653466
RandomForest,50,51.8,96.14789603960396
RandomForest,260,104.5,87.9950495049505
RandomForest,270,145.8,81.60581683168317
RandomForest,50,50.6,96.33353960396039
RandomForest,60,54.7,95.69925742574257
